2025-09-27 18:17:13,975 - INFO - Trial 48 finished with value: 0.668010752688172 and parameters: {'upsampling_bins': 25, 'alpha': 0.35000000000000003, 'beta': 0.30000000000000004}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:21:48,211 - INFO - Trial 49 finished with value: 0.6841397849462365 and parameters: {'upsampling_bins': 27, 'alpha': 0.15000000000000002, 'beta': 0.75}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:25:28,124 - INFO - Trial 50 finished with value: 0.6801075268817205 and parameters: {'upsampling_bins': 5, 'alpha': 0.05, 'beta': 0.15000000000000002}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:29:29,817 - INFO - Trial 51 finished with value: 0.7419354838709677 and parameters: {'upsampling_bins': 28, 'alpha': 0.15000000000000002, 'beta': 0.2}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:33:30,304 - INFO - Trial 52 finished with value: 0.6693548387096775 and parameters: {'upsampling_bins': 29, 'alpha': 0.1, 'beta': 0.25}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:37:54,215 - INFO - Trial 53 finished with value: 0.7056451612903226 and parameters: {'upsampling_bins': 23, 'alpha': 0.15000000000000002, 'beta': 0.6}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:41:42,916 - INFO - Trial 54 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.25, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:45:31,689 - INFO - Trial 55 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.2, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:49:26,755 - INFO - Trial 56 finished with value: 0.6586021505376345 and parameters: {'upsampling_bins': 35, 'alpha': 0.3, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:53:23,343 - INFO - Trial 57 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 33, 'alpha': 0.25, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 18:57:30,894 - INFO - Trial 58 finished with value: 0.7056451612903226 and parameters: {'upsampling_bins': 32, 'alpha': 0.2, 'beta': 0.15000000000000002}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:01:17,193 - INFO - Trial 59 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.25, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:05:03,205 - INFO - Trial 60 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.35000000000000003, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:08:49,683 - INFO - Trial 61 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.35000000000000003, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:12:38,352 - INFO - Trial 62 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.35000000000000003, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:16:26,654 - INFO - Trial 63 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.4, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:20:29,869 - INFO - Trial 64 finished with value: 0.674731182795699 and parameters: {'upsampling_bins': 34, 'alpha': 0.4, 'beta': 0.15000000000000002}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:24:17,845 - INFO - Trial 65 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 32, 'alpha': 0.25, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:28:24,127 - INFO - Trial 66 finished with value: 0.7405913978494624 and parameters: {'upsampling_bins': 33, 'alpha': 0.3, 'beta': 0.15000000000000002}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:32:20,555 - INFO - Trial 67 finished with value: 0.6586021505376345 and parameters: {'upsampling_bins': 35, 'alpha': 0.35000000000000003, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:36:37,158 - INFO - Trial 68 finished with value: 0.6586021505376345 and parameters: {'upsampling_bins': 31, 'alpha': 0.3, 'beta': 0.2}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:40:29,144 - INFO - Trial 69 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 33, 'alpha': 0.45, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:44:33,660 - INFO - Trial 70 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 30, 'alpha': 0.45, 'beta': 0.15000000000000002}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:48:21,449 - INFO - Trial 71 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.35000000000000003, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:52:18,402 - INFO - Trial 72 finished with value: 0.6586021505376345 and parameters: {'upsampling_bins': 35, 'alpha': 0.5, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 19:56:19,828 - INFO - Trial 73 finished with value: 0.674731182795699 and parameters: {'upsampling_bins': 34, 'alpha': 0.35000000000000003, 'beta': 0.15000000000000002}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 20:00:12,140 - INFO - Trial 74 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 32, 'alpha': 0.3, 'beta': 0.1}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 20:04:09,155 - INFO - Trial 75 finished with value: 0.674731182795699 and parameters: {'upsampling_bins': 34, 'alpha': 0.25, 'beta': 0.15000000000000002}. Best is trial 43 with value: 0.7836021505376345.
2025-09-27 20:08:31,462 - INFO - Trial 76 finished with value: 0.7244623655913979 and parameters: {'upsampling_bins': 33, 'alpha': 0.2, 'beta': 0.2}. Best is trial 43 with value: 0.7836021505376345.
